step,hour_of_day,source_flow_Ls,leak_active,leak_node,pressure_15,pressure_35,pressure_101,pressure_105,pressure_113,pressure_201
1254,1.5,824.6853,0,,28.98214,40.92815,30.529675,35.00533,43.656334,42.59944
1255,1.75,824.60333,0,,28.994446,40.894814,30.50828,34.985874,43.631115,42.55725
1256,2.0,823.11774,0,,29.587132,41.17529,31.697788,36.082134,44.3318,42.96367
1257,2.25,822.89923,0,,29.620007,41.18901,31.715012,36.100224,44.347645,42.97191
1258,2.5,822.681,0,,29.652765,41.20366,31.732954,36.118984,44.36429,42.981354
1259,2.75,822.46295,0,,29.685413,41.219204,31.75159,36.138386,44.381706,42.991947
1260,3.0,822.2301,0,,29.735285,41.230095,31.797611,36.182865,44.408222,42.958626
1261,3.25,822.0153,0,,29.767382,41.245678,31.816196,36.202194,44.42566,42.96984
1262,3.5,821.80096,0,,29.799376,41.262093,31.835428,36.22213,44.443825,42.98209
1263,3.75,821.5869,0,,29.831257,41.27928,31.855259,36.24262,44.462654,42.995285
1264,4.0,818.3912,0,,30.744444,42.006268,33.51173,37.82379,45.715145,43.90258
1265,4.25,817.9303,0,,30.811481,42.086426,33.587887,37.89909,45.79202,43.984837
1266,4.5,817.46967,0,,30.8785,42.166153,33.663715,37.97409,45.86855,44.066616
1267,4.75,817.00916,0,,30.945482,42.245438,33.739223,38.048782,45.94474,44.147923
1268,5.0,805.24335,0,,38.75858,43.26945,34.75602,39.121883,46.993557,45.06123
1269,5.25,804.52625,0,,38.862736,43.384655,34.867336,39.23228,47.10561,45.17622
1270,5.5,803.81335,0,,38.96624,43.499126,34.977943,39.341984,47.216953,45.290516
1271,5.75,803.10443,0,,39.069084,43.612854,35.087852,39.45099,47.32759,45.404114
1272,6.0,487.38705,0,,35.931324,42.066566,33.164288,37.42592,45.452477,43.927765
1273,6.25,488.0108,0,,35.889637,42.0365,33.13225,37.393353,45.420944,43.907402
1274,6.5,488.62802,0,,35.84835,42.00657,33.100403,37.36098,45.389587,43.886932
1275,6.75,489.2388,0,,35.80747,41.97676,33.068718,37.328796,45.35839,43.866333
1276,7.0,490.30774,0,,39.098248,41.77501,32.632114,36.91714,45.04395,43.617718
1277,7.25,490.98547,0,,39.05285,41.72983,32.5874,36.872513,44.9991,43.57903
1278,7.5,491.6585,0,,39.007565,41.68492,32.54293,36.828133,44.9545,43.540123
1279,7.75,492.32712,0,,38.96253,41.64024,32.49868,36.783978,44.910114,43.501007
1280,8.0,492.24673,0,,38.994316,41.688354,32.6763,36.950462,45.01791,43.548405
1281,8.25,492.83188,0,,38.955193,41.653587,32.641037,36.91504,44.982845,43.52037
1282,8.5,493.41196,0,,38.916374,41.619034,32.60599,36.879845,44.948,43.492214
1283,8.75,493.9874,0,,38.877827,41.58461,32.57109,36.8448,44.913292,43.463753
1284,9.0,508.85303,0,,38.209904,41.083187,31.840385,36.112514,44.294582,43.002903
1285,9.25,827.69165,0,,39.16408,41.5893,32.49525,36.80391,44.898216,43.439377
1286,9.5,827.5249,0,,39.185913,41.584667,32.49702,36.807144,44.897926,43.434048
1287,9.75,827.3592,0,,39.20765,41.58114,32.499626,36.811153,44.89857,43.42978
1288,10.0,827.06494,0,,39.243748,41.58101,32.536755,36.848293,44.919235,43.466408
1289,10.25,826.8839,0,,39.26831,41.586735,32.547035,36.859615,44.92813,43.47096
1290,10.5,826.70135,0,,39.293285,41.594727,32.559105,36.872612,44.938957,43.477474
1291,10.75,826.51776,0,,39.318558,41.604584,32.572624,36.88697,44.951363,43.48566
1292,11.0,826.9182,0,,35.69054,41.580112,32.377617,36.69879,44.83976,43.414387
1293,11.25,826.81195,0,,35.705376,41.57156,32.37416,36.696556,44.83467,43.40441
1294,11.5,826.7071,0,,35.72001,41.564053,32.37152,36.695072,44.83047,43.395485
1295,11.75,826.60333,0,,35.734447,41.557606,32.369682,36.69432,44.82716,43.387596
1296,12.0,826.4466,0,,35.772774,41.559406,32.420982,36.743465,44.8554,43.44686
1297,12.25,826.328,0,,35.789707,41.563942,32.428207,36.751328,44.86176,43.449715
1298,12.5,826.2095,0,,35.80662,41.56959,32.436295,36.759975,44.869045,43.453636
1299,12.75,826.0915,0,,35.8235,41.576187,32.445087,36.769287,44.877125,43.458477
1300,13.0,825.7911,0,,35.91121,41.645638,32.617817,36.933247,44.99511,43.544174
1301,13.25,825.6355,0,,35.934055,41.669525,32.64122,36.95654,45.01865,43.5661
1302,13.5,825.48035,0,,35.956833,41.69322,32.664463,36.97968,45.042027,43.58801
1303,13.75,825.32574,0,,35.979527,41.71672,32.687557,37.002674,45.06524,43.609882
1304,14.0,824.7608,0,,36.124878,41.885513,32.995804,37.2969,45.306965,43.838253
1305,14.25,824.55023,0,,36.155964,41.925102,33.033165,37.33371,45.344856,43.877594
1306,14.5,824.33936,0,,36.187065,41.964283,33.070213,37.370235,45.382412,43.916584
1307,14.75,824.1285,0,,36.218166,42.003025,33.106937,37.40646,45.419613,43.955196
1308,15.0,823.4162,0,,36.383537,42.193512,33.44825,37.734978,45.706223,44.17525
1309,15.25,823.1517,0,,36.42242,42.243816,33.495384,37.78139,45.75394,44.22658
1310,15.5,807.15,0,,38.69542,43.59796,35.090828,39.4237,47.309826,45.520042
1311,15.75,806.41223,0,,38.80258,43.716072,35.205013,39.536983,47.424747,45.637726
1312,16.0,496.75357,0,,39.106285,42.08985,33.171597,37.40956,45.45207,44.08027
1313,16.25,497.55182,0,,39.051613,42.05399,33.132328,37.36946,45.413635,44.05401
1314,16.5,498.34494,0,,38.99721,42.017754,33.092842,37.32917,45.374958,44.027218
1315,16.75,499.1329,0,,38.943142,41.981167,33.05314,37.288704,45.33604,43.99988
1316,17.0,499.4797,0,,38.929737,41.977448,33.102615,37.334713,45.365494,44.008904
1317,17.25,500.22162,0,,38.878777,41.94498,33.066586,37.29785,45.33017,43.98531
1318,17.5,500.9591,0,,38.828106,41.91203,33.03024,37.26071,45.29449,43.961056
1319,17.75,501.69217,0,,38.77773,41.878624,32.993614,37.223328,45.258507,43.936165
1320,18.0,501.75143,0,,38.801704,41.913185,33.138386,37.361794,45.36702,44.009132
1321,18.25,502.38724,0,,38.757946,41.892258,33.112164,37.334503,45.341736,43.99584
1322,18.5,503.02213,0,,38.71426,41.87005,33.085014,37.306355,45.315468,43.981243
1323,18.75,503.65543,0,,38.670692,41.846718,33.057083,37.27748,45.288353,43.965492
1324,19.0,504.20718,0,,38.62958,41.81921,33.02791,37.24771,45.2597,43.957573
1325,19.25,504.83673,0,,38.58629,41.793575,32.998333,37.217323,45.230843,43.939472
1326,19.5,505.46326,0,,38.54321,41.767193,32.968254,37.18648,45.20144,43.92033
1327,19.75,506.08658,0,,38.50033,41.740143,32.937717,37.155228,45.171543,43.90022
1328,20.0,508.20572,0,,38.307743,41.579807,32.5462,36.775223,44.873333,43.749676
1329,20.25,508.9696,0,,38.254906,41.531902,32.497692,36.72661,44.825012,43.70347
1330,20.5,509.7296,0,,38.202286,41.48389,32.44914,36.677956,44.77662,43.657
1331,20.75,510.4856,0,,38.14988,41.435783,32.40055,36.629284,44.728165,43.610294
1332,21.0,829.5561,0,,38.928978,41.68264,32.69808,36.975468,45.035355,43.793972
1333,21.25,829.2566,0,,38.971775,41.710457,32.72886,37.007027,45.065163,43.81182
1334,21.5,828.9576,0,,39.014523,41.738907,32.76016,37.039074,45.09555,43.83135
1335,21.75,828.6591,0,,39.05724,41.76798,32.79196,37.071583,45.126495,43.8524
1336,22.0,829.8666,0,,35.240543,41.604153,32.24276,36.546886,44.77435,43.586155
1337,22.25,829.73267,0,,35.26071,41.58701,32.233177,36.539104,44.761868,43.561802
1338,22.5,829.59985,0,,35.28057,41.571003,32.224545,36.532196,44.75044,43.539085
1339,22.75,829.4681,0,,35.300114,41.556118,32.216774,36.5261,44.740017,43.51793
1340,23.0,830.59015,0,,34.89013,41.157932,31.145098,35.5321,44.042534,43.01968
1341,23.25,830.5621,0,,34.89225,41.119026,31.116611,35.505535,44.01021,42.970074
1342,23.5,830.537,0,,34.893864,41.081066,31.088675,35.47947,43.978542,42.92202
1343,23.75,830.51465,0,,34.894985,41.044075,31.06129,35.45391,43.947548,42.875523
1344,0.0,823.8537,0,,29.547619,41.385838,32.032795,36.38501,44.588608,43.305557
